Question	Answer	Source	Metadata
¿Sabes que estoy deprimido?	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
¿Sabes que tengo una depresión?	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Tengo una depresión	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Creo que tengo una depresión	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Creo que tengo depresión	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento depre	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento muy depre	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy una chica triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Que sepas que estoy triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Mi vida es una mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy una niña triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me falta confianza	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento desesperanzada	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento desesperanzado	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Estoy desesperanzada	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Estoy desesperanzado	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No me quedan esperanzas	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No tengo esperanzas	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Mierda de vida	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Tengo una vida de mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Llevo una vida de mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No tengo confianza en mi 	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Mi vida es un asco	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No tengo confianza en mi mismo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Qué mierda de vida	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Estoy hecha mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Estoy hecho mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento en un hoyo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Estoy en un hoyo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Estoy en la mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento en la mierda	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Qué tristeza tan grande tengo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Qué tristeza más grande tengo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Qué tristeza tan grande	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Qué tristeza más grande	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Qué asco de vida	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No hay nadie más triste que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento miserable	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy un hombre triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy una mujer triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy una tía triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy un tío triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy una triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy un triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy la más triste del planeta	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy la más triste del mundo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy la persona más triste del planeta	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy la persona más triste del mundo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No tengo confianza	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No existe nadie más triste que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy un chico triste	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No existe nadie más solo que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No existe nadie más sola que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No hay nadie más sola que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No hay nadie más solo que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No existe nadie más miserable que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No hay nadie más miserable que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Me siento muy miserable	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy una miserable	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy un miserable	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Soy muy miserable	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
No tengo confianza en mi misma	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Es imposible encontrara a alguien más triste que yo	Siento escuchar eso. Te mando muchos ánimos. 	qna_chitchat_Witty	editorial:chitchat
Voy a tirarme por un puente en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a matarme mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a pegarme un tiro en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a tirarme por un puente en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a suicidarme en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a matarme en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a ahogarme en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a cortarme las venas esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a pegarme un tiro esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a tirarme por un puente esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a suicidarme esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a matarme esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a ahogarme esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a ahogarme cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a pegarme un tiro en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a matarme cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a suicidarme en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a matarme en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a ahogarme en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a cortarme las venas enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a pegarme un tiro enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a tirarme por un puente enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a suicidarme enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a matarme enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a ahogarme enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a cortarme las venas mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a pegarme un tiro mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a tirarme por un puente mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Me tomaría un bote de pastillas	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a cortarme las venas en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
No tengo motivos para vivir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Me quiero morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Me lanzaría por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Me tiraría por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Tengo ganas de tirarme por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Tengo ganas de lanzarme por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Tengo ganas de suicidarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Tengo ganas de morirme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Tengo ganas de morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Tengo ganas de palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Necesito palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Quiero palmar	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Quiero palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a cortarme las venas en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Quiero envenenarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Voy a ahogarme mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
No tengo razones para vivir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Estoy planeando envenenarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Estoy planeando intoxicarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Estoy planeando ahogarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
Estoy planeando tirarme por un puente 	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Witty	editorial:chitchat
